,custid,region,townsize,gender,age,agecat,birthmonth,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,carditems,cardspent,card2items,card2spent,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,filter_$
2791,1527-FHUVAV-FFM,Zone 3,"50,000-249,999",Female,54.0,50-64,January,13.0,High school degree,Managerial and Professional,No,11.0,11 to 15,No,165.0,5.10594547390058,$125+,25.2,8.77338,2.1717221369237962,32.806619999999995,3.490630324293604,Yes,Somewhat satisfied,Unmarried,,,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Rent,Multiple-Family,29.0,More than 25,1.0,Own,Domestic,70.0,Luxury,Yes,No,Walk,Non-motorized,32.0,Yes,No,No,No,No,No,No,Yes,No,No,Prices,Slightly liberal,No,No,Yes,Mastercard,Other,Airline miles,Yes,36.0,More than 15,Visa,Other,Airline miles,No,29.0,More than 15,9.0,223.86,3.0,57.99,No,Cereal,70.0,No,42.5,3.7495040759303713,3090.9,8.036217589619133,Yes,55.0,4.007333185232471,3842.4,8.253852450350614,No,0.0,,0.0,,Yes,13.0,2.5649493574615367,860.0,6.756932389247553,Yes,47.85,3.8680711178989635,3434.3,8.141568399318956,Yes,Yes,Yes,None,Yes,Yes,Yes,Yes,Yes,Yes,20.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,1.0
2792,6708-QEPPOG-Y7C,Zone 2,"< 2,500",Female,59.0,50-64,May,18.0,College degree,Sales and Office,No,9.0,6 to 10,No,61.0,4.110873864173311,$50 - $74,5.4,0.751032,-0.28630701827224764,2.542968,0.9333319027980878,No,Somewhat satisfied,Married,15.0,Some college,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,30.0,More than 25,3.0,Own,Import,28.400000000000002,Standard,Yes,No,Car,Single occupancy,25.0,Yes,No,No,Yes,Yes,No,No,No,No,No,,Conservative,Yes,No,Yes,Visa,None,Airline miles,Yes,27.0,More than 15,American Express,None,Cash back,No,20.0,More than 15,5.0,108.78,2.0,94.04,Yes,Cereal,59.0,No,15.1,2.714694743820879,877.7,6.777304849598072,Yes,45.75,3.82319179172153,2635.85,7.876960989602674,Yes,69.45,4.240607069200353,4071.15,8.31168079380797,Yes,57.5,4.051784947803305,3335.0,8.112227958349724,Yes,88.95,4.4880744141118445,5246.4,8.565297406090384,Yes,Yes,Yes,Cable modem,Yes,Yes,Yes,Yes,Yes,Yes,33.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,1.0
2793,8090-BKNAEV-UUS,Zone 3,"> 250,000",Female,43.0,35-49,April,13.0,High school degree,Sales and Office,No,2.0,2 to 5,No,50.0,3.912023005428146,$50 - $74,10.2,1.7798999999999998,0.5765571829505701,3.3201,1.1999949029567123,Yes,Somewhat dissatisfied,Married,16.0,Some college,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,9.0,8 to 15,2.0,Own,Import,19.1,Economy,No,Yes,Car,Single occupancy,24.0,Yes,No,No,No,No,No,No,No,No,Yes,,Slightly conservative,Yes,Yes,No,Visa,None,Other,No,14.0,11 to 15,Discover,Other,Airline miles,No,11.0,11 to 15,8.0,240.38,3.0,84.29,Yes,Cereal,33.0,No,9.75,2.277267285009756,352.65,5.865476063654188,Yes,48.0,3.871201010907891,1548.25,7.3448805398181705,Yes,43.25,3.7669972333778885,1438.45,7.271321423958596,Yes,16.5,2.803360380906535,475.0,6.163314804034641,Yes,22.15,3.0978374964911444,698.75,6.549293024469309,No,No,Yes,Cable modem,Yes,Yes,Yes,Yes,Yes,Yes,19.0,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,1.0
2794,5503-ESRRSB-70Q,Zone 5,"< 2,500",Male,39.0,35-49,February,18.0,College degree,Sales and Office,No,3.0,2 to 5,No,85.0,4.442651256490317,$75 - $124,3.8,0.92701,-0.07579092598795077,2.30299,0.834208278666724,No,Somewhat dissatisfied,Unmarried,,,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,12.0,8 to 15,4.0,Own,Domestic,38.2,Standard,No,No,Car,Single occupancy,25.0,Yes,No,No,Yes,No,No,No,No,No,No,Convenience,Moderate,No,No,No,American Express,Platinum,Cash back,No,1.0,Less than 2,Discover,None,None,Yes,1.0,Less than 2,5.0,619.02,6.0,1055.67,No,Energy bar,1.0,Yes,4.2,1.4350845252893227,4.2,1.4350845252893227,Yes,16.75,2.8183982582710754,16.75,2.8183982582710754,Yes,32.15,3.4704124506836282,32.15,3.4704124506836282,Yes,14.0,2.6390573296152584,14.0,2.6390573296152584,Yes,22.6,3.1179499062782403,22.6,3.1179499062782403,No,Yes,Yes,None,Yes,Yes,Yes,Yes,Yes,Yes,19.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,1.0
2795,7804-LNTQAT-8AG,Zone 2,"> 250,000",Male,52.0,50-64,October,12.0,High school degree,Managerial and Professional,No,6.0,6 to 10,No,38.0,3.6375861597263857,$25 - $49,21.7,1.385328,0.3259369347058301,6.860672000000001,1.92580539612378,Yes,Somewhat satisfied,Unmarried,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,12.0,8 to 15,1.0,Own,Domestic,18.2,Economy,No,No,Bus,Public transportation,15.0,No,No,No,Yes,No,No,No,No,No,No,,Conservative,No,Yes,No,Visa,Gold,Other,Yes,6.0,6 to 10,Other,Other,Airline miles,Yes,14.0,11 to 15,6.0,89.12,6.0,69.15,Yes,Oatmeal,18.0,No,6.05,1.80005827204275,113.7,4.73356340075649,Yes,35.25,3.5624655292582776,603.15,6.402165922011393,No,0.0,,0.0,,Yes,22.25,3.1023420086122493,335.0,5.814130531825066,Yes,28.65,3.3551534431607486,443.15,6.093908313184407,No,Yes,Yes,None,Yes,Yes,Yes,Yes,No,Yes,28.0,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,1.0
2796,7593-NPWRNN-5W9,Zone 5,"> 250,000",Male,29.0,25-34,November,21.0,Post-undergraduate degree,Sales and Office,No,0.0,Less than 2,No,62.0,4.127134385045092,$50 - $74,1.4000000000000001,0.265608,-1.325733741351543,0.602392,-0.5068468827971193,Yes,Somewhat dissatisfied,Unmarried,,,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Own,Single-family,6.0,4 to 7,1.0,Own,Domestic,33.0,Standard,No,No,Walk,Non-motorized,29.0,No,No,No,Yes,No,No,No,Yes,No,No,,Slightly conservative,Yes,No,Yes,Discover,Platinum,None,No,9.0,6 to 10,Visa,Other,None,No,7.0,6 to 10,13.0,326.15000000000003,7.0,383.12,Yes,Energy bar,20.0,Yes,7.05,1.9530276168241774,122.05,4.804430796838969,No,0.0,,0.0,,Yes,31.75,3.457892725338701,560.7,6.329186003129627,No,0.0,,0.0,,No,0.0,,0.0,,Yes,Yes,No,Cable modem,No,Yes,No,No,Yes,Yes,23.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,1.0
2797,3524-ABXGIP-78T,Zone 5,"< 2,500",Male,72.0,>65,May,17.0,College degree,"Operation, Fabrication, General Labor",No,23.0,More than 15,Yes,30.0,3.4011973816621555,$25 - $49,5.4,0.7209,-0.32725484757160417,0.8990999999999999,-0.10636101599140994,No,Somewhat dissatisfied,Married,16.0,Some college,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,43.0,More than 25,2.0,Own,Import,18.8,Economy,Yes,No,Car,Single occupancy,30.0,Yes,No,No,No,No,No,No,No,No,No,,Moderate,Yes,Yes,No,American Express,None,Other,No,38.0,More than 15,Discover,Gold,Cash back,No,29.0,More than 15,9.0,305.94,4.0,112.41,No,Cereal,71.0,No,22.6,3.1179499062782403,1591.6,7.372495078552774,No,0.0,,0.0,,No,0.0,,0.0,,Yes,34.25,3.5336865647082343,2410.0,7.787382026484701,No,0.0,,0.0,,Yes,No,No,None,No,No,No,No,No,Yes,13.0,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,1.0
2798,3180-EYJVZK-CIO,Zone 5,"> 250,000",Male,54.0,50-64,August,12.0,High school degree,Service,Yes,19.0,More than 15,No,76.0,4.330733340286331,$75 - $124,4.9,1.523116,0.42075823647548527,2.2008840000000003,0.7888590978387819,No,Somewhat satisfied,Married,12.0,High school degree,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,24.0,16 to 25,2.0,Own,Import,44.2,Luxury,Yes,Yes,Car,Single occupancy,29.0,Yes,No,No,No,Yes,No,No,No,No,No,Convenience,Conservative,Yes,Yes,Yes,Discover,None,Airline miles,Yes,30.0,More than 15,Mastercard,None,Airline miles,No,21.0,More than 15,12.0,457.49,4.0,185.68,No,Oatmeal,56.0,No,15.4,2.7343675094195836,935.85,6.841455207224905,No,0.0,,0.0,,No,0.0,,0.0,,Yes,23.75,3.1675825304806504,1280.0,7.154615356913663,No,0.0,,0.0,,Yes,No,No,None,No,No,No,No,No,Yes,18.0,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,1.0
2799,8166-OXMEKG-ADM,Zone 1,"> 250,000",Female,21.0,18-24,February,16.0,Some college,Managerial and Professional,No,0.0,Less than 2,No,20.0,2.995732273553991,Under $25,9.5,0.4845,-0.7246378476513161,1.4155,0.34748282556981724,Yes,Somewhat dissatisfied,Unmarried,,,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Own,Condominium/Townhouse,2.0,Less than 3,3.0,Lease,Import,8.3,Economy,No,No,Car,Single occupancy,30.0,Yes,No,No,No,No,No,No,Yes,No,No,,Slightly liberal,No,No,No,Visa,Other,Other,No,3.0,2 to 5,Mastercard,None,None,No,3.0,2 to 5,4.0,146.58,2.0,61.52,Yes,Energy bar,16.0,No,4.95,1.599387576580599,64.5,4.1666652238017265,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,None,No,No,No,No,No,Yes,20.0,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,1.0
2800,1328-COSEHH-9QZ,Zone 2,"10,000-49,999",Female,47.0,35-49,September,18.0,College degree,Managerial and Professional,No,11.0,11 to 15,No,90.0,4.499809670330265,$75 - $124,22.0,3.366,1.2137250957686143,16.434,2.799352359508996,Yes,Neutral,Unmarried,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,15.0,8 to 15,1.0,Own,Domestic,38.6,Standard,No,Yes,Carpool,Multiple occupancy,36.0,No,No,Yes,No,No,No,No,No,No,No,,Slightly conservative,No,No,Yes,Visa,None,Cash back,No,5.0,2 to 5,Other,Platinum,Cash back,No,5.0,2 to 5,12.0,193.06,1.0,23.85,No,Cereal,25.0,Yes,3.9,1.3609765531356006,94.75,4.5512418439625355,Yes,20.5,3.0204248861443626,523.45,6.260441514765364,Yes,41.0,3.713572066704308,915.35,6.819306505797024,Yes,32.25,3.4735180432417816,745.0,6.61338421837956,Yes,44.45,3.794364961959914,1007.95,6.915673844226433,Yes,Yes,Yes,Cable modem,Yes,Yes,Yes,Yes,Yes,Yes,22.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,1.0
2801,6254-RFUQRE-7QK,Zone 1,"10,000-49,999",Male,43.0,35-49,August,12.0,High school degree,Service,No,13.0,11 to 15,No,31.0,3.4339872044851463,$25 - $49,12.5,2.491625,0.9129351080607927,1.383375,0.32452616560281233,No,Somewhat satisfied,Unmarried,,,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,Own,Single-family,11.0,8 to 15,3.0,Own,Import,16.1,Economy,Yes,No,Car,Single occupancy,26.0,Yes,No,Yes,No,No,No,Yes,No,No,No,,Slightly liberal,No,No,Yes,Discover,None,Cash back,Yes,12.0,11 to 15,Visa,Platinum,Airline miles,Yes,12.0,11 to 15,13.0,234.4,10.0,244.88,No,Energy bar,39.0,No,3.9,1.3609765531356006,142.95,4.9624949187683205,No,0.0,,0.0,,No,0.0,,0.0,,Yes,24.25,3.188416617383492,930.0,6.835184586147301,No,0.0,,0.0,,No,No,No,None,No,Yes,Yes,Yes,No,Yes,17.0,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,1.0
2802,5904-QLUPMU-GY6,Zone 2,"< 2,500",Female,79.0,>65,January,8.0,Did not complete high school,Sales and Office,No,29.0,More than 15,Yes,16.0,2.772588722239781,Under $25,5.2,0.096512,-2.338087926036701,0.7354879999999999,-0.3072210545054222,No,Somewhat satisfied,Married,6.0,Did not complete high school,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,Own,Multiple-Family,44.0,More than 25,0.0,,,,,,Yes,Carpool,Multiple occupancy,30.0,No,No,Yes,No,No,No,No,Yes,No,No,,Slightly conservative,No,No,Yes,Visa,None,Airline miles,No,36.0,More than 15,Mastercard,Platinum,Airline miles,No,24.0,More than 15,7.0,78.87,8.0,131.62,Yes,Oatmeal,67.0,No,21.25,3.056356895370426,1414.15,7.254283922866992,No,0.0,,0.0,,No,0.0,,0.0,,Yes,20.75,3.0325462466767075,1330.0,7.1929342212158,No,0.0,,0.0,,Yes,No,No,None,No,No,Yes,No,No,Yes,30.0,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,1.0
2803,0608-HVPNLT-T6T,Zone 5,"< 2,500",Female,65.0,>65,July,11.0,Did not complete high school,Service,No,28.0,More than 15,No,65.0,4.174387269895637,$50 - $74,13.200000000000001,2.71986,1.0005804083950145,5.8601399999999995,1.7681734940885239,No,Somewhat dissatisfied,Unmarried,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Own,Single-family,35.0,More than 25,4.0,Own,Domestic,36.1,Standard,No,No,Car,Single occupancy,37.0,Yes,No,No,Yes,No,No,No,No,No,No,,Moderate,No,No,Yes,Other,None,Airline miles,No,32.0,More than 15,Discover,Gold,Airline miles,No,24.0,More than 15,9.0,390.5,7.0,270.39,No,Oatmeal,66.0,No,19.05,2.94706710157271,1267.8,7.145038393850066,No,0.0,,0.0,,No,0.0,,0.0,,Yes,14.25,2.6567569067146595,975.0,6.882437470997847,No,0.0,,0.0,,Yes,No,No,None,Yes,No,No,No,No,Yes,16.0,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,1.0
2804,2151-EKABHZ-0B9,Zone 2,"50,000-249,999",Female,24.0,18-24,April,19.0,College degree,Managerial and Professional,No,0.0,Less than 2,No,23.0,3.1354942159291497,Under $25,20.5,0.504505,-0.6841775284348101,4.210495,1.4375802179797827,Yes,Somewhat dissatisfied,Unmarried,,,1.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,Rent,Single-family,2.0,Less than 3,2.0,Lease,Domestic,12.5,Economy,Yes,No,Car,Single occupancy,29.0,Yes,No,No,No,No,No,No,No,No,No,Convenience,Moderate,No,No,No,Mastercard,Gold,Airline miles,Yes,3.0,2 to 5,Discover,None,Airline miles,No,2.0,2 to 5,12.0,360.21,1.0,23.52,No,Cereal,5.0,No,4.2,1.4350845252893227,16.45,2.800325477211381,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,Yes,18.6,2.9231615807191558,73.7,4.300002799195291,No,Yes,No,Cable modem,No,No,No,No,Yes,Yes,30.0,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,1.0
2805,7782-XUTHGA-WLW,Zone 4,"10,000-49,999",Male,72.0,>65,June,13.0,High school degree,Service,Yes,22.0,More than 15,Yes,14.0,2.6390573296152584,Under $25,6.7,0.7053760000000001,-0.3490242850082094,0.23262399999999994,-1.4583318627930675,No,Highly satisfied,Unmarried,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,31.0,More than 25,1.0,Lease,Import,4.9,Economy,No,Yes,Car,Single occupancy,35.0,Yes,No,Yes,No,No,No,Yes,No,No,No,,Liberal,No,Yes,Yes,Visa,Gold,Airline miles,No,18.0,More than 15,Mastercard,Gold,Airline miles,No,14.0,11 to 15,10.0,201.39000000000001,8.0,194.61,Yes,Oatmeal,45.0,No,15.55,2.744060638625243,647.0,6.472346294500901,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,None,No,No,No,No,No,Yes,22.0,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,1.0
2806,0944-SCAOMX-3P2,Zone 1,"> 250,000",Male,79.0,>65,September,14.0,High school degree,"Operation, Fabrication, General Labor",No,44.0,More than 15,Yes,17.0,2.833213344056216,Under $25,16.400000000000002,1.1152,0.10903376102412236,1.6728000000000003,0.5144988691322869,No,Neutral,Unmarried,,,1.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,14.0,8 to 15,4.0,Lease,Import,9.8,Economy,No,No,Car,Single occupancy,19.0,Yes,Yes,No,No,No,No,No,No,No,No,,Liberal,No,Yes,Yes,Visa,Other,Other,Yes,34.0,More than 15,Mastercard,None,Cash back,No,26.0,More than 15,8.0,235.73000000000002,6.0,186.70000000000002,No,Cereal,66.0,Yes,22.65,3.120159851929043,1432.6,7.267246254180351,No,0.0,,0.0,,Yes,43.4,3.770459441106359,2874.6,7.963668813117131,Yes,27.25,3.305053521109253,1735.0,7.45876269238096,No,0.0,,0.0,,Yes,Yes,No,DSL,Yes,No,Yes,No,No,Yes,25.0,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,0.0
2807,5485-OAPJJG-DEJ,Zone 3,"2,500-9,999",Female,22.0,18-24,April,17.0,College degree,Sales and Office,No,0.0,Less than 2,No,29.0,3.367295829986474,$25 - $49,18.3,1.5496439999999998,0.4380252271319025,3.7573559999999997,1.3237155185573406,No,Neutral,Unmarried,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,2.0,Less than 3,1.0,Own,Import,18.0,Economy,No,No,Bus,Public transportation,26.0,No,No,Yes,Yes,No,Yes,No,No,No,No,,Slightly conservative,Yes,No,No,American Express,None,Cash back,No,4.0,2 to 5,Mastercard,None,Cash back,No,4.0,2 to 5,10.0,358.39,2.0,114.71000000000001,Yes,Energy bar,37.0,No,7.85,2.060513531794317,295.2,5.687653092726317,No,0.0,,0.0,,No,0.0,,0.0,,Yes,6.0,1.791759469228055,205.0,5.3230099791384085,No,0.0,,0.0,,No,No,No,Dial-up,Yes,No,Yes,Yes,No,Yes,21.0,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,0.0
2808,4343-BRGTGU-2F7,Zone 1,"> 250,000",Female,19.0,18-24,December,14.0,High school degree,"Operation, Fabrication, General Labor",No,0.0,Less than 2,No,22.0,3.091042453358316,Under $25,5.1,0.480216,-0.7335192762998357,0.6417839999999999,-0.44350348050183475,No,Highly dissatisfied,Married,11.0,Did not complete high school,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,0.0,Less than 3,0.0,,,,,,No,Carpool,Multiple occupancy,17.0,No,No,Yes,No,No,No,No,No,No,No,,Liberal,Yes,No,Yes,American Express,Other,Other,No,1.0,Less than 2,Mastercard,Other,None,No,2.0,2 to 5,15.0,724.73,5.0,267.37,Yes,Energy bar,11.0,Yes,3.7,1.308332819650179,38.15,3.641525757730466,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,Dial-up,No,No,No,No,No,Yes,21.0,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,0.0
2809,5909-ZHNVTG-VP7,Zone 1,"10,000-49,999",Male,54.0,50-64,November,17.0,College degree,Service,No,7.0,6 to 10,No,47.0,3.8501476017100584,$25 - $49,10.2,3.3462119999999995,1.2078289597924279,1.447788,0.3700368744049253,Yes,Neutral,Unmarried,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,25.0,16 to 25,3.0,Own,Import,26.0,Standard,Yes,No,Car,Single occupancy,21.0,Yes,No,No,Yes,Yes,No,No,Yes,No,No,,Conservative,No,No,Yes,Mastercard,Other,None,Yes,5.0,2 to 5,Discover,None,Cash back,No,5.0,2 to 5,6.0,85.44,2.0,30.12,No,Cereal,21.0,No,5.7,1.7404661748405046,123.25,4.814214812922799,Yes,12.75,2.545531271604435,258.9,5.556441886757492,Yes,31.05,3.435598808379488,603.65,6.402994559778397,No,0.0,,0.0,,Yes,20.7,3.0301337002713233,366.65,5.904407714539809,Yes,No,No,None,No,No,No,No,Yes,Yes,18.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,1.0
2810,7337-ZWFTEQ-OMH,Zone 5,"< 2,500",Male,56.0,50-64,August,14.0,High school degree,"Precision Production, Craft, Repair",No,20.0,More than 15,No,49.0,3.8918202981106265,$25 - $49,2.5,0.32585000000000003,-1.1213181262037475,0.8991500000000001,-0.10630540637093104,No,Somewhat satisfied,Married,11.0,Did not complete high school,2.0,7.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,Rent,Condominium/Townhouse,27.0,More than 25,2.0,Lease,Domestic,28.0,Standard,No,No,Car,Single occupancy,34.0,Yes,No,No,No,No,No,No,Yes,No,No,Prices,Slightly conservative,No,No,Yes,Visa,Other,Cash back,No,33.0,More than 15,Other,Platinum,Other,No,21.0,More than 15,6.0,109.83,3.0,53.4,No,Oatmeal,64.0,No,8.85,2.180417459019838,587.45,6.375791136013581,No,0.0,,0.0,,No,0.0,,0.0,,Yes,14.25,2.6567569067146595,925.0,6.829793737512425,No,0.0,,0.0,,No,No,No,None,No,No,No,No,No,Yes,21.0,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,1.0
2811,1635-WRUADP-XLS,Zone 5,"> 250,000",Female,74.0,>65,July,10.0,Did not complete high school,Managerial and Professional,Yes,14.0,11 to 15,No,54.0,3.9889840465642745,$50 - $74,7.5,1.15425,0.14345078240496126,2.8957499999999996,1.0632441448303183,No,Neutral,Unmarried,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,43.0,More than 25,0.0,,,,,,Yes,Walk,Non-motorized,20.0,No,No,No,No,No,No,No,Yes,No,No,,Slightly conservative,No,No,No,Visa,Gold,Other,No,33.0,More than 15,Other,Platinum,Other,No,27.0,More than 15,12.0,531.72,5.0,213.46,No,Oatmeal,68.0,No,27.8,3.3250360206965914,1876.5,7.537163618575075,Yes,56.0,4.02535169073515,3810.1,8.245410714495467,No,0.0,,0.0,,Yes,15.5,2.740840023925201,1045.0,6.951772164398911,Yes,42.25,3.7436043538031827,2655.1,7.884237597750166,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,28.0,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,1.0
2812,0841-NFSBFE-5PI,Zone 5,"< 2,500",Female,57.0,50-64,August,9.0,Did not complete high school,"Precision Production, Craft, Repair",No,30.0,More than 15,No,75.0,4.31748811353631,$75 - $124,5.7,1.8895500000000003,0.6363387054842847,2.38545,0.8693877857878974,No,Somewhat satisfied,Unmarried,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,22.0,16 to 25,2.0,Lease,Import,42.900000000000006,Luxury,Yes,No,Walk,Non-motorized,21.0,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,,Liberal,Yes,No,Yes,Mastercard,Platinum,None,No,39.0,More than 15,Visa,Platinum,Airline miles,Yes,29.0,More than 15,17.0,276.06,3.0,33.97,No,Oatmeal,72.0,No,32.1,3.4688560301359703,2349.95,7.7621493303161095,Yes,42.0,3.7376696182833684,3114.0,8.043663352393944,No,0.0,,0.0,,Yes,18.0,2.8903717578961645,1305.0,7.173958319756794,No,0.0,,0.0,,Yes,No,No,None,Yes,Yes,Yes,Yes,No,Yes,17.0,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,1.0
2813,9035-RTYCTI-52C,Zone 5,"> 250,000",Female,50.0,50-64,January,15.0,Some college,Service,No,10.0,6 to 10,No,64.0,4.1588830833596715,$50 - $74,3.5999999999999996,0.407808,-0.8969588035746631,1.8961919999999999,0.6398476645285776,No,Neutral,Unmarried,,,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Own,Single-family,16.0,16 to 25,2.0,Own,Domestic,38.400000000000006,Standard,No,No,Car,Single occupancy,22.0,Yes,No,No,Yes,No,No,No,No,No,No,,Slightly conservative,No,No,No,Mastercard,Gold,Other,Yes,31.0,More than 15,Discover,Gold,Cash back,No,25.0,More than 15,7.0,142.01,4.0,91.9,Yes,Energy bar,63.0,No,11.3,2.424802725718295,753.1,6.624198021107306,Yes,45.25,3.8122026701459353,2741.25,7.916169299732098,No,0.0,,0.0,,Yes,23.25,3.1463051320333655,1480.0,7.299797366758161,No,0.0,,0.0,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,18.0,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,1.0
2814,9287-WEDAYS-ZG0,Zone 5,"10,000-49,999",Male,65.0,>65,September,13.0,High school degree,Sales and Office,No,2.0,2 to 5,No,27.0,3.295836866004329,$25 - $49,4.3,0.4527899999999999,-0.7923268371426907,0.7082099999999999,-0.3450146190990258,No,Highly dissatisfied,Unmarried,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,11.0,8 to 15,2.0,Lease,Import,11.9,Economy,No,No,Car,Single occupancy,18.0,Yes,No,Yes,No,Yes,Yes,No,No,No,No,,Extremely conservative,No,No,Yes,Mastercard,None,Airline miles,No,3.0,2 to 5,Visa,Gold,Other,No,4.0,2 to 5,7.0,254.83,4.0,111.86,No,Cereal,10.0,Yes,1.7,0.5306282510621704,17.35,2.8535925063928684,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,None,No,No,No,No,No,Yes,20.0,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,1.0
